movie_id,title,original_title,overview,release_date,original_language,vote_average,vote_count
72478,Suicide Room,Sala samobójców,"Dominik is an ordinary boy. He's got loads of friends, the hottest girl in school, rich parents and money to spend on brand-name clothes. But one innocent kiss with a mate changes everything. He begins to isolate himself from the outside world, spending all his time on his computer. He meets an anonymous girl who introduces him to the ""suicide room"", a place from which there is no escape. Caught in a trap woven of his own emotions, Dominik becomes entangled in a web of intrigue and gradually loses what he cherishes most.",3/4/11,pl,7.6,223
765,Evil Dead II,Evil Dead II,"Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ""The Book of the Dead."" As they play the recording an evil power is unleashed taking over Linda's body.",3/13/87,en,7.6,1294
8333,The Taking of Pelham One Two Three,The Taking of Pelham One Two Three,"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",10/2/74,en,7.6,172
487558,BlacKkKlansman,BlacKkKlansman,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.",7/30/18,en,7.6,2792
9023,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",5/24/02,en,7.6,1943
303483,Once in a Lifetime,Les Héritiers,"Based on a true story.  In Léon Blum high school in Créteil (France), a history teacher decides to have her weakest 10th grade class take a national history competition. This will change them.",12/3/14,fr,7.6,181
43904,L'Atalante,L'Atalante,"Capricious small-town girl Juliette and barge captain Jean marry after a whirlwind courtship, and she comes to live aboard his boat, L'Atalante. As they make their way down the Seine, Jean grows weary of Juliette's flirtations with his all-male crew, and Juliette longs to escape the monotony of the boat and experience the excitement of a big city. When she steals away to Paris by herself, her husband begins to think their marriage was a mistake.",4/24/34,fr,7.6,150
221731,Rurouni Kenshin: Kyoto Inferno,るろうに剣心 京都大火編,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",8/1/14,ja,7.6,165
3116,Midnight Cowboy,Midnight Cowboy,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico ""Ratso"" Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.",5/25/69,en,7.6,520
10907,The Adventures of Robin Hood,The Adventures of Robin Hood,Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.,5/13/38,en,7.6,286
475,Bonnie and Clyde,Bonnie and Clyde,"In the 1930s, the gangster pair Bonnie Parker and Clyde Barrow began robbing banks in U.S. cities until they were eventually killed in a police shoot-out.",7/18/67,en,7.6,665
433,Mary Poppins,Mary Poppins,A magical nanny employs music and adventure to help two neglected children become closer to their father.,8/27/64,en,7.6,2550
37769,The Second Tragic Fantozzi,Il secondo tragico Fantozzi,The frustrating adventures of a humble employee who all the time has to fullfill the wishes and desires of his bosses.,4/15/76,it,7.6,283
57158,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",12/11/13,en,7.6,7520
212,Arsenic and Old Lace,Arsenic and Old Lace,"Mortimer Brewster, a newspaper drama critic, playwright and author known for his diatribes against marriage, suddenly falls in love and gets married;  but when he makes a quick trip home to tell his two maiden aunts, he finds out his aunts' hobby - killing lonely old men and burying them in the cellar!",9/23/44,en,7.6,380
264660,Ex Machina,Ex Machina,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",1/21/15,en,7.6,7838
747,Shaun of the Dead,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",4/9/04,en,7.6,4299
71859,We Need to Talk About Kevin,We Need to Talk About Kevin,"After her son Kevin commits a horrific act, troubled mother Eva reflects on her complicated relationship with her disturbed son as he grew from a toddler into a teenager.",9/28/11,en,7.6,1275
1245,The Remains of the Day,The Remains of the Day,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,11/5/93,en,7.6,470
12498,Sling Blade,Sling Blade,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",8/30/96,en,7.6,374
31417,Eyes Without a Face,Les Yeux sans visage,"Dr. Génessier is riddled with guilt after an accident that he caused disfigures the face of his daughter, the once beautiful Christiane, who outsiders believe is dead. Dr. Génessier, along with accomplice and laboratory assistant Louise, kidnaps young women and brings them to the Génessier mansion. After rendering his victims unconscious, Dr. Génessier removes their faces and attempts to graft them on to Christiane's.",1/11/60,fr,7.6,228
71,Billy Elliot,Billy Elliot,"Set against the background of the 1984 Miner's Strike, 11-year-old Billy Elliot stumbles out of the boxing ring and onto the ballet floor. He faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes.",5/18/00,en,7.6,1839
812,Aladdin,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street-urchin Aladdin.  The couple falls in love, although Jasmine may only marry a prince.  After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",11/25/92,en,7.6,6174
83389,From Up on Poppy Hill,コクリコ坂から,"A group of Yokohama students fight to save their school's clubhouse from the wrecking ball during preparations for the 1964 Tokyo Olympic Games. While working there, Umi and Shun gradually attract each other, but face a sudden trial. Even so, they keep going without fleeing the difficulties of reality.",7/16/11,ja,7.6,618
14813,Mickey's Christmas Carol,Mickey's Christmas Carol,"It is an adaptation of the Charles Dickens classic A Christmas Carol, featuring Scrooge McDuck as his namesake and inspiration Ebenezer Scrooge and Mickey Mouse as Bob Cratchit. This film was based on a 1972 audio musical entitled Disney's A Christmas Carol. It is a twenty-four minute animated short film produced by Walt Disney Productions as an accompaniment to a re-release of The Rescuers.",10/19/83,en,7.6,371
